,,Which CNCF project(s) are you maintaining?,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, mentorships, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., Travis CI, Circle CI, GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF End User Tech Radar tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?"
,,KEDA,No,,10,,10,,8,2,"They commited to help, but are very very slow due to staffing problems I think while we urgently need their help and ticket has been open for months",10,,10,,10,,5,,9,10,Great help for non-core related tasks to a project,6,,8,,/,Help share how KEDA helps or actively reach out to us to collaborate,Azure credits through the cloud credits program,,,,,,,,,,,,,,,,,,Keda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,N/A,,10,,N/A,,N/A,,10,10,,10,,8,"It is a good overview, but becoming a bit big",8,Did not know about it yet,No experience with it,Webinars and blog posts,N/A,
,,Kyverno,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,8,,10,,10,10,"Strongly recommended. CNCF offers great opportunities for people to contribute, and collaborate with other talents which helps projects grow tremendously.",10,It has historical data for maintainers and others to track which is pretty useful.,10,,Kyverno applies for LFX mentorship every term and we found it valuable and helpful in growing the project and its community.,It'd be a huge benefit to end-users if there could be hands-on sessions for them to join. Hosting these in-depth sessions could help end-users get started with CNCF projects.,Kyverno currently uses GitHub actions for Continuous Integration. It would be great if you could provide a course or guidance on how to setup Prow for the projects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,8,,9,,7,6,,4,,5,,6,,7,,6,9,,8,,9,,7,,maintainers,"project booths, webinars)",across team collaborations,none
,,"Kubernetes, CRI-O","Yes, and my needs were generally met",,9,,8,,8,6,,8,,9,,9,,6,,7,8,The framework it provides helps projects especially in their startup phase. I'd totally recommend going that path.,7,"I barely use it to be honest, but it provided important information in the context of bigger projects, like Kubernetes.",8,,"Having more maintainers would also be useful, not sure how the CNCF could support us with that.",Nothing that I'm aware of right now.,Having access to a more prominent cloud provider like Google Cloud or Amazon to run our CI would be helpful. Especially for resource intense jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,7,,7,,6,6,,6,,6,,6,,6,,5,10,,6,,10,,6,,"documents, web sites","project booths, webinars","Technical Documentation, Marketing announcements for projects",
,,Contour,"Yes, and my needs were generally met",,7,,10,,8,10,Tech writing work is excellent!,10,,8,"It's been a while since our last audit, but we are still very happy.",N/A,,9,"We haven't had the people resources available to take advantage of the full suite, but what we have used has been great.",9,10,It's the best home for cloud native projects.,9,"The activity by company is excellent, and being able to keep track of the timeliness metrics (like time to merge PRs) is even better.",3,"It's too big now, there's just too many things on there. Just looking at it gives me a headache, and I've been working in this area for nearly six years.","I think the mentorships are a fantastic resource that could be really awesome with more resourcing from the CNCF. The folks involved are awesome, but there's a limit to what a small team can do, and we're basically there. The TAG-Contributor Experience work is starting to bear some fruit, but more effort there would be amazing.","The offered project booths are excellent, even if we couldn't take y'all up on it this time.","I can't think of anything - the current suite is quite comprehensive, and we don't use all of it.","As a maintainer, I'm very happy with the support we get from the CNCF.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,10,10,,10,,10,,10,,10,,10,10,,10,,10,,10,,More promotion,Technical promotion conference,Media promotion,More promotion
,,KubeVela,"Yes, and my needs were generally met",,8,,9,,8,10,,7,,10,,8,,8,,10,10,,10,,10,,maintainers,webinars,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,9,,8,9,,9,,9,,9,,8,,8,8,,8,,10,,8,,maintainers,webinars,No suggestions for the time being,No suggestions for the time being
,,Fluentd / Fluent Bit,"Yes, and my needs were generally met",,9,,10,,10,10,,9,,10,,10,,10,,9,10,strong community,7,honestly we have been using others for now like Orbit,9,,maintainers for documentation,kubecon keynote,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,7,,9,,6,6,,8,,5,,5,,7,,7,9,,6,,8,,4,,adoption,project booths,project health detection,none
,,"Helm, Brigade, Krustlet","Yes, and my needs were generally met",,9,,10,,8,10,,10,,10,,10,,10,,10,10,"Great reputation, excellent events, large community",10,"We use it to track how our project is doing year over year. In 2020, we launched an initiative to increase contributions and decrease wait time for PR merges, and the dev stats tool helped us figure out to what degree we were succeeding",9,"It is getting rather large, but still very useful",We need more help actually doing mentorships. (Our maintainers don't always have time to help),n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,9,,9,7,,9,,8,,9,,7,,8,10,,7,,10,,8,,marketing,webinars,do without,
,,"CRI-O, kubernetes","Yes, and my needs were generally met",,8,,10,,10,8,,10,,10,,8,,9,,10,10,CNCF provides a lot of support and visibility to the projects that it hosts.,8,,10,,mentorships,project booths at events,Can't think of any.,Keep up the good work!,,,KubeEdge,,,,,,,,,,,,,,,,,Volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,9,8,We need more help on the documentation work,9,We are lack of arm architecture CI evironment,N/A,not yet get the security report,10,,9,,9,9,,9,,10,It would be more helpful if it takes less time to load the page.,9,,Our projects are looking for more new maintainer candidates from all over the world,We are looking for more eruope friendly promotion chances. E.g. more eruope time webinars and blog posts.,NA,"It seems inaccurate categorizing KubeEdge into networking topics in KubeCon CFPs, is there any way to change? ref: https://events.linuxfoundation.org/kubecon-cloudnativecon-north-america/program/cfp/#how-to-submit"
,,Pravega,"Yes, and my needs were generally met",,10,,10,,10,10,We would like to leverage tech writing services soon!!,10,,7,"We don't get security audits in Sandbox, but it would be nice!",10,rerunning Actions CIs for non-committers when tests are flaky could use a bot,7,"Not a lot of marketing resources in Sandbox, but KubeCon EU was AWESOME! Thank you for the booth!",10,10,"Project-centric governance, lots of independence plus lots of support!",10,Helps with gathering performance metrics for annual reviews.,10,,Hackathons?,CloudNativeStreamingDay @ KubeCon NA,some kind of retreat for CNCF projects to collaborate?,Our time with the CNCF has been a huge benefit to us!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,N/A,,10,,10,,10,,10,,10,10,,10,,10,,10,,The BFE open source project is short of specialized QA contributors. We look forward to getting some advice on how to better ensure quality of open source project（e.g. How does Envoy do it？）,NA,NA,
,,"CoreDNS, Kubernetes","Yes, and my needs were generally met",,8,,9,,8,9,,9,,10,,6,"we have our own, not sure what CNCF has",8,,8,9,,8,,6,,not sure,"Project booth at KubeCon EU was not ideal. In past KubeCons, we had specific, one-hour timeslots that appeared on the schedule. That works much better for a small project like ours.",not sure,,,,,,,,,,,,,,,,,,,,,Volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,,10,,10,,10,,"GCoS, maintainers","blogs, project booths, webinars",N/A,
,,Submariner,"Yes, and my needs were generally met",,9,It’s not always clear what programs are available to sandbox projects.,10,,10,N/A,"We haven’t asked for any help with documentation (although if we can, we probably should).",10,,N/A,We haven’t had any CNCF security audits.,10,"Any lack in this domain is on us, not asking for things!",N/A,,10,10,"The CNCF is the most relevant organization for cloud-native projects, and it offers a robust governance model. The resources made available projects actually make a difference to projects.",5,"It’s not useful for our project, we’re small enough to easily track activity just by reviews etc.",1,"We find it more confusing than helpful. In particular, the inclusion of non-CNCF projects has misled users in the past.",Something like https://whatcanidoforfedora.org for the CNCF would be awesome.,None at our level (Sandbox).,"Gerrit for member projects. Help at the executive level (specifically for Submariner, to help unlock the trademark transfer by getting it in front of the SUSE board).","Organizing volunteer activities across the CNCF (for example, volunteer consulting to harden services in at-risk countries, or encouraging and recognizing volunteers involved in CNCF-related work in charitable organizations).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyverno,,,,,,,,,,,,"Yes, and my needs were generally met",,5,,10,,10,8,,8,,N/A,We are not sure what is available and what the processes are.,N/A,We are not sure what is available and what the processes are.,N/A,not applicable for sandbox projects,10,10,"CNCF has created an awesome community, and provides a lot of great support. We love being part of it.",5,Its interesting but we are not sure how to use it and how our project compares with others.,8,"Its great to have the categories, but there is not much information on the project in the popups. Would be nice to see the core use cases, and a few more details, so users can quickly browse the projects.",9,"This is a great concept, and I feel its very valuable for end users who are evaluating tools. However, we do not have one that covers policy and compliance, yet.",Matching project with interested maintainers would be great!,This is currently not offered to sandbox projects. Would be great if it were!,"Coaching on community building, evangalizing, etc.","Would be great to have a quarterly ""new project orientation"" session as we do not know of all the tools and services available, but are finding out as we proceed."
,,Dragonfly and Sealer,"Yes, but my needs were not generally met",,4,,5,,4,5,,2,,5,,5,,3,,5,8,,2,,6,,I think more connection should be made for Chinese maintainers.,webinars,Technical Documentation,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,8,10,,7,,5,,9,,9,,8,9,Lots of popular and widely used projects are under the CNCF umbrella and there are many conferences being held by CNCF for the projects.,9,,3,Too much info and I don't really use it.,7,,Providing incentives for becoming an active maintainer would be great.,gRPC has a yearly conference held by CNCF. Continuation of that on a yearly basis would be great.,N/A,
,,Flux,"Yes, and my needs were generally met",,9,,9,,7,9,Docs review was very insightful. Now we have a ticket in the queue to rework our docs IA.,9,,10,,9,,8,hard to get into the queue for webinars,8,9,"Great support, many resources. Great community.",5,a bit hard to use - not sure if we find good actionable data/info in there,4,Not sure we use it much. A bit overwhelming as well. Maybe useful for new folks trying to understand the ecosystem?,"We would like to participate more in mentorship programmes more, but often found ourselves too busy at the time.","We found it a bit hard to get into the queue for online programme things, e.g. webinars.",Not sure. I guess we could make use of some of the existing ones more. :-D,"Generally Flux + CNCF is a great partnership - we consider ourselves incredibly lucky! We found our interaction with the TOC to be slow at times (we know how busy the TOC is), at times it was hard to anticipate next steps in processes and we were left to our own devices and essentially wait a lot. This had an effect on the morale of the team. From the outside it feels like the TOC needs more help to get through their pensum of work(?). Planning for e.g. KubeCon for projects is a lot of work and the rate of comms for busy maintainers hard to deal with. CFP deadlines for e.g. KubeCon are tight (finish one KubeCon, get home, work on next CFP within a few days). This is hard for folks at small companies with tight resources and incredibly hard for contributors who are not immediately paid to do this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athenz,,,,,,,,Other (please specify),Not sure what does this cover. For Athenz we are still waiting for onboarding to complete.,8,Have idea of some of the offerings,10,,10,8,Would like to get the documentation and site reviewed for any potential enhancements,10,For now Athenz is using Screwdriver ( which is another Verizon Media open source project and part of cd foundation),5,Not sure how that works. Can project request for security audit?,10,,7,Still very new to the CNCF world and not sure what to expect.,8,10,CNCF is the de-facto brand for cloud native projects and can be a great influence towards the success of any open source project.,5,"Barring some from Yahoo Japan, We don’t have any contributors outside of Verizon Media for now. So not looking at devstats on regular basis.",10,,10,,We are hoping to utilize CNCF marketing to get more contributors to Athenz and build a strong community,"Project booths, webinars would be great. We couldn’t participate in kubecon EU because of time zone restrictions but definitely planning to be part of next Kubecon NA",I think CNCF provides sufficient services.,
,,Harbor,No,,7,,10,,6,7,,3,,3,,7,,2,,6,10,,7,,8,,new organizations to join and new maintainers,project booths for sure,-,"when having a kiosk at KubeCon, CNCF to sponsor SAWG and giveaways for the project",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,8,N/A,CNCF is not assisting Rook with documentation,10,,10,,9,,9,,9,10,CNCF helps bring visibility for the project to the community and cred for running the projects in production,7,,8,,7,,GSoC is a good effort already!,"Kubecon, keynotes, and project booths are helpful, and can't wait to have conferences back in person! Virtual conferences are not as effective.",NA,All good from Rook's perspective!
,,Vineyard,"Yes, and my needs were generally met",,8,,10,,8,7,We have submitted a request but still in the pending list for a long time: https://github.com/cncf/techdocs/issues/71,10,,N/A,,N/A,,N/A,,9,10,CNCF provides a platform for collaborating with other projects that focus on cloud-native technologies.,10,The DevStats helps a lot for us to understand the status of our project.,10,,None at current stage.,It would be great if CNCF could help us to expose our project more to the cloud-native community.,Help us to design and develop a attractive websites.,None.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,7,,8,,3,9,,8,,8,,N/A,,5,,7,7,The CNCF is a now recognized organization for Open Source standards and collaboration and would be a great place for new projects to gain experience in the rough seas of OSS.,6,,2,,1,,Maintainers,"Additional efforts to assist with project community reach. Not all projects have the experience required to know what is a good use of time to gain end-users, maintainers, and the visibility needed to grow the project. Just saying you can offer webinars isn't quite enough.",see above,
,,MetalLB,"Yes, and my needs were generally met",,9,,10,,9,9,"I am not sure about what resources are available in this area, need to check :-)",9,,9,,9,,8,,8,9,"Because of the extra support we got, and because our project is now part of a well known ecosystem.",7,,7,,"Mentorships, maybe",I'd say webinars,Nothing that I can think of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metal3-io,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,10,9,,10,,N/A,,9,,8,,10,9,Definitely yes!,6,,6,,7,,I think we are quite happy for now! Thank you!,NA,I think we are quite happy with the current list right now.,Just want to say thank you very much for what you do for projects!
,,Strimzi,"Yes, and my needs were generally met",,8,,10,,7,9,,10,,9,,9,,8,,9,10,We get everything we need since the inception of the project to the different stages during its life.,9,,8,,I don't have any specific suggestion,We should try to have more CNCF webinars on Strimzi. In general we have only KubeCon Office Hours to talk about it in the CNCF land.,Nothing specifically.,,,,,,,,,CRI-O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,9,7,,10,,10,,10,,10,,10,10,,10,,10,,10,,scholarships,"booths, webinars, social media",Can't think of anything.,Thanks for all your help!
,,Pravega,"Yes, but my needs were not generally met",,2,,N/A,,7,8,,9,,6,,7,,5,,5,7,,5,,9,,scholarships,"More marketing material (e.g., stickers, leaflets, QR codes) at Pravega Booths",Proactive search of collaborations between projects of CNCF that may share interersts or have complementary goals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingraind,,,,"Yes, but my needs were not generally met",,8,,5,,10,N/A,,N/A,,N/A,,5,,N/A,,6,10,"It’s a great community if the project is the right fit, and there are many potential benefits. ingraind is very new — we haven’t had a chance or time to discover most of these yet.",10,,10,,10,,"Scholarships would be amazing, but I haven’t looked into the specific structure of that programme.",Webinars would be helpful further down the line.,"I’ve tried to get 1:1 consultation to resolve outstanding issues in a more efficient way, but couldn’t get reach of a representative.","I feel like the GH onboarding process isn’t managed quite as well as it could be. I found that responses are slow, and generally haven’t received answers or updates proactively to my questions."
,,Metal3,"Yes, and my needs were generally met",,4,,6,,7,5,,5,,6,,8,,3,,7,8,Because of the exposure it is bringing specially in KubeCon,7,,8,,"Mentorships, Trainings","Webinars, Seminars","Coaching, Tool guidance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trickster,"Yes, and my needs were generally met",,9,,10,,10,N/A,"as we are so new to CNCF, this one is not yet applicable",10,,10,,10,,10,,10,10,bettor opportunities to collaborate with other projects in the same ecosystem without corporate influences.,10,,10,,8,,We would love to bring on an additional maintainer whose background in the project is not from working at Comcast,"none at this time, but we'll be in touch once we get settled in",none,
,,"Thanos, Prometheus/client_golang","Yes, but my needs were not generally met",,8,,8,,8,8,,9,,8,,7,,7,,7,8,,9,,7,,"Mentorships, scholarships",Better visibility for project booths,Support/sponsor local meet-ups to increase reach to the users and contributors,,,,,,,,,,,,,,,,Longhorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,8,9,,10,,8,,N/A,,5,,9,10,CNCF provides strong support to the projects in the early stage.,10,We can see the trend of open source community clearly from the devstat tool.,8,"I think it's valuable as an overview of what's there at the moment, but since there are so many players in the field now, it would be hard to use the landscape as some kind of guide. Or see the change of the landscape.",7,It gave project maintainers a sense of what's out there in the market. But it doesn't cover all the CNCF projects.,"We do want to get more developers involved in the Longhorn project, but we know there is no easy way of doing that, other than keep working and it and grow the user base.",KubeCon booth and office hours are helpful. More exposure in marketing will in general helpful.,None.,"As a project maintainer, I do want to have more insights into how many users out there using the project."
,,Curiefense,"Yes, and my needs were generally met",,8,,9,,8,10,,10,,10,,9,,8,,6,8,,5,https://curiefense.devstats.cncf.io/ website is down :-(,9,,scholarships?,"project booths, webinars or perhaps meetups. a meetup of 30 minutes, 3 projects, each get 10 minutes to present and q&a.","encourage integrations between the projects, perhaps by proactively connecting maintainers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,9,8,,2,,N/A,,2,,8,,8,10,Great booster for the project!,8,,8,,8,,Maintainers,Webinars,N/A,
,,Dragonfly,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,,10,,10,,publicity,advertising,help build documentation,The Dragonfly project is changing registry and needs help with publicity.,,,,Brigade,,,,,,,,,,,,,,Service Mesh Interface,,,,,,,,,,,,,,,,,,,,,,,,,Open Service Mesh,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,7,,10,,5,N/A,,N/A,,N/A,,N/A,,9,,7,8,,8,,5,,5,,guidance on growing maintainership/contributions,maybe a CNCF wide effort/event for contributors,N/A,
,,Dapr,"Yes, and my needs were generally met",,6,,10,,6,7,,7,,1,,6,,2,,4,8,,10,,10,,maintainers,"hep organize project specific webinars. We had DaprCon last year, prior to joining CNCF and we could not organize a new one this year.","Have a software development department, so companies can fund OSS project maintainers without having to hire them as FTEs.",,,,,,,,,,,,,,,,,,Keda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,6,8,,9,,7,,8,,4,,8,10,"Provides great support, allows you to be a part of a good ecosystem of projects and technical experts",8,,4,Too noisy and complex - almost every time I see it referenced it's usually a part of some meme that open source is too complicated,4,Scope seems small - I like the idea but doesn't go into the app dev space it seems,help recruit maintainers,"webinars, newsletters","user research / industry analysis, maintainer recruiting assistance",Thanks all for the support. Really impressed with the CNCF team members i've worked with
,,containerd,"Yes, but my needs were not generally met",,7,,10,,5,2,,5,,6,,3,,4,,3,5,"It only helps a project for visibility and neutrality. Most projects rely on a single company sponsoring and expect CNCF to be able to match sponsorship, which can hurt projects from some companies who longer see it as their intellectual property and reduce investment.",2,"The visualizations are cool, but very little actionable to be considered valuable for the project needs. It would be more helpful if CNCF was providing marketing resources which could leverage this data.",2,"Needs grooming, very little actionable data for projects",Mentorships and paid internships,"Need marketing campaigns around releases. Our project gets engineering contribution but no other marketing contribution from big companies that could leverage marketing individuals who are knowledgeable and involved in the project. Asking this question directly to maintainers is also not helpful, use or hire resources to get to know the state of the project and can bring experience in coming up with marketing ideas.","Using budget to hire folks, whether independent contributors/maintainers, doc writers, and community managers/marketers.",Less taking in single company non-community projects. Spend more resources on actual community driven projects. Graduated projects should get more budget to hire individuals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,5,9,,10,,10,,9,,9,,6,7,"Great for visibility, but increasingly crowded, which muddies messaging to some degree",2,,1,info overload,2,not for me,we're always looking for ways to entice end-users to participate more in project development,case studies,idk... maybe opportunities for cross-project maintainer-to-maintainer interactions? esp around in-person events,
,,OpenFunction,"Yes, and my needs were generally met",,8,,8,,8,8,,8,,8,,8,,N/A,,8,8,,8,,8,,Mentorships,Webinars,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,LitmusChaos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,8,9,,9,,9,,9,,8,,8,10,CNCF has been very helpful to bring our project to the front door. Governance is open and governing body has good process and continuously improving.,8,,8,,6,,"maintainers, more mentor scholarships","Sandbox projects can get little more help, especially in KubeCons. Probably a dedicated virtual booth could help.",Project specific CNCF surveys may be helpful.,"The incubation process has been a ""learning"" experience for us. We keep waiting for feedback with no clarity on timelines. However, there seems to be some activity on this process and hopefully we get the required help soon."
,,kubeedge,"Yes, but my needs were not generally met",,8,,10,,8,8,,8,We need arm32 and arm64 CI,10,,8,need support for prow,9,,9,9,,10,,10,,Help us to do more promotion like in twitter,do more promotion like webinars,arm CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piraeus-Datastore,,,,,,,,,,"Yes, and my needs were generally met",,9,,8,,10,9,,8,,7,,9,,8,,7,7,,7,,8,,7,,-,-,-,
,,Karmada,"Yes, and my needs were generally met",,8,,7,,7,N/A,,N/A,,N/A,,N/A,,N/A,,7,8,,7,,9,,maintainers,project booths,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,7,10,,10,,10,,10,,10,,9,10,"CNCF provides valuable marketing support that helps projects grow and assists in creating a vendor neutral home that encourages multi-vendor contribution. As projects mature, CNCF's support and advice around project governance, trademark enforcement, and other non-technical areas is also extremely valuable in my opinion.",7,"I've found DevStats useful for understanding project contributions when communicating externally. If I wasn't trying to help people understand project contribution breakdowns, I don't think I would look at DevStats.",5,"I wouldn't say the landscape serves any needs of the project, but that doesn't mean it's not useful for people that are unfamiliar with the space.",7,It's nice to see what other people are thinking but I would take it with a grain of salt--a canary in the coal mine of sorts.,I can't think of anything new at this point in time.,I can't think of anything new at this point in time.,I can't think of anything new at this point in time.,
,,Argo,"Yes, and my needs were generally met",,7,,9,,6,2,,9,,9,,8,,7,,7,7,"CNCF is really good at marketing, so if that's your main concern you need help with, absolutely. It's not as strong on the technical side and there's also a fair amount of politics involved, driven by vendors, so if youre needs are more on the technical side, there might be other alternatives.",8,,2,"the tool could be fairly useful, but it gets drowned out by the sheer size of the landscape.",not sure,"Generally, CNCF is doing a great job with marketing.",More opportunities/help for cross-project collaboration. E2E interop/testing frameworks across the landscape. Access to scale and perf testing labs,"More focus on technology and users, less on vendors and marketing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,9,,8,8,,9,,9,,N/A,,9,,9,9,excellent staff and support for projects,8,,6,,6,,possibly find more diverse maintainers who want to learn/understand container runtimes,n/a,n/a,
,,Longhorn,"Yes, and my needs were generally met",,8,,8,,8,8,,8,,5,,8,,7,,8,9,,7,,7,,N/A,Release announcement,Public cloud can be offered to use for development purpose.,,,,,,,,,,SPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,10,6,,7,,10,,N/A,,7,,8,9,,8,,7,,7,,maintainers,unsure,unsure,
,,Strimzi,"Yes, and my needs were generally met",,8,,10,,8,8,,8,,8,,8,,8,,8,9,,10,,6,,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,7,,10,,3,7,,8,,6,,7,,5,,3,3,The TOC,6,,5,,7,,We have good mentorship programs with LFX and GSoC but I have no idea how to make sure we're getting a diverse set of applicants.,"Cross-promoting Buildpacks content (blogs, videos, etc) on other sites, including official channels.","Security audit. I think we essentially did our own assessment for Incubation. And now with the Codecov issue, we're going to be busy making sure nothing was compromised.",I was pretty disappoint by how the TOC handled our promotion to Incubation. The co-chair of our SIG never even voted. It took an extra couple of weeks beyond the voting period to get all TOC members to vote.
