Respondent ID,Collector ID,Start Date,End Date,What is your geographic location?,What is the size of your company/organization?,What is your job function? Please select all that apply.,,,,,,,,,,,,,,,,,,,,What industry does your company/organization belong to?,,Which of the following cloud or data center models does your company/organization use?,,Do you/your organization currently run a service mesh?,,Which service projects/products do you currently use or plan to use in the next 12 months? Select all that apply:,,,,,,,,,,,,,,,,,Which of the following features and capabilities are driving your adoption of service mesh? Select all that apply:,,,,,,How important is multi-cluster communication to you?,,Which of the following service-mesh features do you expect to use in the next 12 months? Select all that apply:,,,,,,What have been the biggest non-technical challenges to adopting a service mesh? Select all that apply:,,,,,,,What have been the biggest technical challenges in adopting a service mesh? Select all that apply:,,,,,,,,,,,,,How many production Kubernetes clusters do you expect to run a service mesh on during the next 12 months?,In what ways can CNCF provide the most value to your organization in helping to educate about and deliver service meshes?,,,,
13190544973,412227414,12/09/2021 05:09:57 PM,12/09/2021 05:15:28 PM,Europe,10-49,Software Architect,,Back-end Developer,,,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,"Not important today, but will be in the future",,None of the above,,,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,2-10,,,A series of hosted talks or webinars,,
13190539724,412227414,12/09/2021 05:09:14 PM,12/09/2021 05:13:46 PM,South and Central America,10-49,,,Back-end Developer,,,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,,,Header-based routing control,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,1,"Reference architectures, blueprints, and guidance",,,,
13190536984,412227414,12/09/2021 05:10:07 PM,12/09/2021 05:12:57 PM,Europe,100-499,Software Architect,,,,,,,SRE / DevOps Engineer,Engineering Manager,DevOps Management,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,"Not important today, but will be in the future",,,,Header-based routing control,,,,,"Lack of guidance, blueprints, or best practices",,Shortage of engineering expertise and experience,,,,,,,,,Policy management,,Authentication and authorization,,,,Monitoring and tracing,,1,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190495986,412227414,12/09/2021 04:55:46 PM,12/09/2021 05:00:29 PM,North America,100-499,,,,,,,,,Engineering Manager,DevOps Management,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS",,,"Not important today, but will be in the future",,None of the above,,,,,,None of the above,,,,,,,,,,,,,,,,,,Monitoring and tracing,,2-10,"Reference architectures, blueprints, and guidance",,,,
13190447231,412227414,12/09/2021 04:42:36 PM,12/09/2021 04:45:03 PM,Asia,"1,000-4,999",Software Architect,,,,,,,,,DevOps Management,,,,,,,,,,,Hospitality,,Hybrid Cloud (i.e. both),,"Yes, in production",,,,,,,,,Istio,,Linkerd,,,,,,Traefik,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,,,Header-based routing control,"Data plane plugins - for example, WASM",,,,,Architectural and technical complexity,,Securing management buy-in,,,,,,,Defining policies,Policy management,,Authentication and authorization,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190382600,412227414,12/09/2021 04:20:00 PM,12/09/2021 04:24:38 PM,North America,"More than 5,000",,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,Istio,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,None of the above,,,,,,,"Lack of guidance, blueprints, or best practices",,,,,,,,,Scalability,,,,,,,,,,11-25,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190372494,412227414,12/09/2021 04:19:14 PM,12/09/2021 04:21:30 PM,North America,"More than 5,000",Software Architect,,,,,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,AWS App Mesh,,,,,,,,,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,,Extending the data plane to non-Kubernetes environments,,"Data plane plugins - for example, WASM",,,,,Architectural and technical complexity,,,,,,,,,,,,,,,Integration with tools and services,,,11-25,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,A whitepaper from TAG Network,
13190360483,412227414,12/09/2021 04:15:43 PM,12/09/2021 04:17:45 PM,North America,10-49,,,,,Full-Stack Developer,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS",,,Somewhat important,,None of the above,,,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,,
13190320102,412227414,12/09/2021 04:02:59 PM,12/09/2021 04:05:19 PM,North America,500-999,,,,,,,,,Engineering Manager,,,,,,,,,,,,Software / Technology,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,Consul (in service mesh mode),,,,,Istio,,Linkerd,,Open Service Mesh,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries",,,,"Not important today, but will be in the future",,,,,"Data plane plugins - for example, WASM",,,,"Lack of guidance, blueprints, or best practices",,Shortage of engineering expertise and experience,,,,,,,,,,,,Service discovery,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190293439,412227414,12/09/2021 03:55:14 PM,12/09/2021 03:57:21 PM,Europe,10-49,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,,,Shadow traffic/dark traffic,,,,,,,,"leaky ""transparency"" of the mesh",,,Reliability and consistency,,,,,,Service discovery,,,,,1,"Reference architectures, blueprints, and guidance",,,,
13190284480,412227414,12/09/2021 03:28:00 PM,12/09/2021 03:54:34 PM,Asia,50-99,,,Back-end Developer,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Healthcare,,Only Public Cloud,,No,,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,None of the above,,,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,A whitepaper from TAG Network,
13190228486,412227414,12/09/2021 03:33:32 PM,12/09/2021 03:37:02 PM,North America,100-499,,,,,,,,SRE / DevOps Engineer,,DevOps Management,,,,,,,,,,,Healthcare,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,Extending the data plane to non-Kubernetes environments,Header-based routing control,,,,,,,Shortage of engineering expertise and experience,Securing management buy-in,,,,,,,Defining policies,Policy management,,Authentication and authorization,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13190206858,412227414,12/09/2021 02:59:36 PM,12/09/2021 03:30:14 PM,North America,100-499,,,Back-end Developer,,,,,SRE / DevOps Engineer,,,Release Management,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Very important,,,,Header-based routing control,,Shadow traffic/dark traffic,,,,Architectural and technical complexity,,,,,,,Reliability and consistency,,,,,,,,,,,26 or more,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13190150301,412227414,12/09/2021 03:08:38 PM,12/09/2021 03:12:43 PM,Asia,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in development",,,,Consul (in service mesh mode),,,,,,,,,,,,,,,,,,"Security - for example, mTLS",,,Somewhat important,,None of the above,,,,,,,"Lack of guidance, blueprints, or best practices",,Shortage of engineering expertise and experience,,,,,,,Scalability,Defining policies,Policy management,,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190147523,412227414,12/09/2021 03:05:58 PM,12/09/2021 03:11:54 PM,North America,"More than 5,000",Software Architect,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Transportation and warehousing,,Only Private Cloud / On Premise,,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS",,,Very important,,,,Header-based routing control,,,,,,,Shortage of engineering expertise and experience,,,,,,,,,,,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13190112219,412227414,12/09/2021 02:58:21 PM,12/09/2021 03:01:17 PM,Europe,10-49,Software Architect,,Back-end Developer,,,,,SRE / DevOps Engineer,Engineering Manager,,,,,,,,,,,,Transportation and warehousing,,Only Public Cloud,,No,,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries",,"Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,None of the above,,,,,,,,Architectural and technical complexity,,,,,,Performance,,,Defining policies,Policy management,Encryption,Authentication and authorization,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190081615,412227414,12/09/2021 02:49:28 PM,12/09/2021 02:51:24 PM,Europe,10-49,Software Architect,,Back-end Developer,,,,,,,,,Product/Project Management,,,,,,,,,Software / Technology,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,"Not important today, but will be in the future",,,Extending the data plane to non-Kubernetes environments,,"Data plane plugins - for example, WASM",,,,"Lack of guidance, blueprints, or best practices",Architectural and technical complexity,,,,,,,,,Defining policies,,,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13190080648,412227414,12/09/2021 02:49:32 PM,12/09/2021 02:51:04 PM,South and Central America,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Financial Services,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,,,,,,,,,Traefik,,,,,"Security - for example, mTLS",,,Somewhat important,,,Extending the data plane to non-Kubernetes environments,,,,,,,Architectural and technical complexity,,,,,,,,,,,,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13190061417,412227414,12/09/2021 02:42:41 PM,12/09/2021 02:44:42 PM,North America,500-999,Software Architect,,,,,,,,Engineering Manager,,,,,,,,,,,,Retail,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries",,"Traffic management - for example, blue-green deploys",,Somewhat important,,,,Header-based routing control,,Shadow traffic/dark traffic,,,,Architectural and technical complexity,Shortage of engineering expertise and experience,,,,,Performance,,,,,,,,,,,,1,,,,,
13190052878,412227414,12/09/2021 02:37:56 PM,12/09/2021 02:41:55 PM,Europe,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Software / Technology,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries",,,,"Not important today, but will be in the future",,None of the above,,,,,,,"Lack of guidance, blueprints, or best practices",,Shortage of engineering expertise and experience,,,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13190048621,412227414,12/09/2021 02:37:56 PM,12/09/2021 02:40:30 PM,North America,500-999,,,Back-end Developer,,,,,,,,,,,,,,,,,,"Arts, Entertainment",,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS",,,Very important,,,,Header-based routing control,,Shadow traffic/dark traffic,,,,,,,Choosing between projects and products,,,Performance,,,,,,,,,,,,11-25,,Tools and projects that fill technology gaps and solve challenges,,,
13190044227,412227414,12/09/2021 02:37:06 PM,12/09/2021 02:39:06 PM,Asia,"More than 5,000",,,Back-end Developer,,,,,,,,,,,,,,,,,,Software / Technology,,None of the above,,No,,None of the above,,,,,,,,,,,,,,,,,None of the above,,,,,,Not important,,None of the above,,,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,None,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,A whitepaper from TAG Network,
13190041131,412227414,12/09/2021 02:34:53 PM,12/09/2021 02:38:03 PM,North America,"More than 5,000",,,,,,,,,,,,,,,,,,,,Production Engineer,Software / Technology,,Only Public Cloud,,No,,,,,,,,,,,Linkerd,,,,,,,,,,,"Security - for example, mTLS",,,Very important,,,,Header-based routing control,,,,,,Architectural and technical complexity,,,,,,,,,,,Encryption,Authentication and authorization,,,,,multi cluster environment,26 or more,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,A whitepaper from TAG Network,
13189993214,412227414,12/09/2021 02:19:59 PM,12/09/2021 02:22:22 PM,North America,"1,000-4,999",Software Architect,,Back-end Developer,,,,,,Engineering Manager,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,Consul (in service mesh mode),,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,,,,,,Shortage of engineering expertise and experience,,,,None of the above,,,,,,,,,,,,,1,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13189984446,412227414,12/09/2021 02:15:18 PM,12/09/2021 02:19:37 PM,Africa,"More than 5,000",,,,,Full-Stack Developer,,,,,,,,Machine Learning Specialist,,,,,,,,Software / Technology,,Only Private Cloud / On Premise,,"Yes, in production",,,AWS App Mesh,,,,,,,,,,,,,,,,,"Observability - for example, golden metrics",,,,,Very important,,,,Header-based routing control,,,,,"Lack of guidance, blueprints, or best practices",Architectural and technical complexity,,Securing management buy-in,,,,Performance,Reliability and consistency,,,,,,,,Integration with tools and services,,,2-10,,Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13189981856,412227414,12/09/2021 02:16:34 PM,12/09/2021 02:18:46 PM,North America,"1,000-4,999",Software Architect,,,,,,,,,,,,,,,,,,,,Healthcare,,Hybrid Cloud (i.e. both),,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,Shadow traffic/dark traffic,,,,,,,Choosing between projects and products,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13189970746,412227414,12/09/2021 02:13:13 PM,12/09/2021 02:15:13 PM,Europe,"1,000-4,999",Software Architect,,Back-end Developer,,,,,,,,,,,,,,,,,,Construction,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,,,Linkerd,,Open Service Mesh,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,Not important,,,Extending the data plane to non-Kubernetes environments,,,,,,,,Shortage of engineering expertise and experience,,,,,,,,Defining policies,,,Authentication and authorization,,,,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13189947307,412227414,12/09/2021 02:03:06 PM,12/09/2021 02:07:41 PM,North America,"1,000-4,999",Software Architect,,,,,,,SRE / DevOps Engineer,,DevOps Management,,,,,,,Developer Relations,,,,Software / Technology,,Hybrid Cloud (i.e. both),,We are evaluating a service mesh,,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,None of the above,,,,,,,,,Shortage of engineering expertise and experience,,,,,,Reliability and consistency,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,A whitepaper from TAG Network,
13189944121,412227414,12/09/2021 02:04:08 PM,12/09/2021 02:06:37 PM,Europe,100-499,,,,,,,,,,,,,,,,,,,,Tech Lead,Financial Services,,Only Private Cloud / On Premise,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,,"Data plane plugins - for example, WASM",,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13189940467,412227414,12/09/2021 02:02:50 PM,12/09/2021 02:05:28 PM,Europe,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,Training/Certification,,,,,Consulting,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,Istio,,Linkerd,,Open Service Mesh,,,,Traefik,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,Extending the data plane to non-Kubernetes environments,,"Data plane plugins - for example, WASM",Shadow traffic/dark traffic,,,"Lack of guidance, blueprints, or best practices",Architectural and technical complexity,Shortage of engineering expertise and experience,,,,,,Reliability and consistency,,,Policy management,,Authentication and authorization,,,Integration with tools and services,,,2-10,,Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13189907205,412227414,12/09/2021 01:51:41 PM,12/09/2021 01:54:11 PM,Europe,Less than 10,Software Architect,,,,Full-Stack Developer,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,We are evaluating a service mesh,,,,,,,,,Istio,,Linkerd,,,,,,Traefik,,,,,,"Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,,,,,,Shortage of engineering expertise and experience,,,,,,Reliability and consistency,,,Policy management,,,Service discovery,Load balancing,,,,1,"Reference architectures, blueprints, and guidance",,,,
13189898788,412227414,12/09/2021 01:48:06 PM,12/09/2021 01:51:25 PM,Europe,50-99,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Professional Services,,Hybrid Cloud (i.e. both),,"Yes, in development",,,,,,,,,Istio,,Linkerd,,,,,,Traefik,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,Shadow traffic/dark traffic,,,,,Shortage of engineering expertise and experience,,,,,,,Scalability,,,Encryption,,,,,Monitoring and tracing,,2-10,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,,
13189897939,412227414,12/09/2021 01:47:39 PM,12/09/2021 01:50:54 PM,Europe,50-99,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in development",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,Not important,,,Extending the data plane to non-Kubernetes environments,,,,,,,,,Securing management buy-in,,,,,Reliability and consistency,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13189854732,412227414,12/09/2021 01:04:18 PM,12/09/2021 01:34:58 PM,Europe,10-49,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,We are evaluating a service mesh,,,,,,,,,Istio,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries",,"Traffic management - for example, blue-green deploys",,Not important,,,,Header-based routing control,,,,,,,,,Choosing between projects and products,,None of the above,,,,,,,,,,,,,11-25,"Reference architectures, blueprints, and guidance",,,,
13189839422,412227414,12/09/2021 01:26:07 PM,12/09/2021 01:29:30 PM,Asia,Less than 10,,,Back-end Developer,,Full-Stack Developer,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,None of the above,,,,,,None of the above,,,,,,,None of the above,,,,,,,,,,,,,1,"Reference architectures, blueprints, and guidance",,,,
13189822635,412227414,12/09/2021 01:20:35 PM,12/09/2021 01:23:05 PM,North America,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,,"Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",Multi cluster communications ,Very important,,,,Header-based routing control,,,,,,,Shortage of engineering expertise and experience,,,,,,,,Defining policies,Policy management,,,,,,Monitoring and tracing,,11-25,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13189814605,412227414,12/09/2021 01:16:53 PM,12/09/2021 01:19:59 PM,Europe,10-49,Software Architect,,,,Full-Stack Developer,,,SRE / DevOps Engineer,Engineering Manager,DevOps Management,,Product/Project Management,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS",,,Very important,,None of the above,,,,,,,,,Shortage of engineering expertise and experience,,,,,,,,,Policy management,,,,,,Monitoring and tracing,,2-10,,Tools and projects that fill technology gaps and solve challenges,,,
13189806951,412227414,12/09/2021 01:15:09 PM,12/09/2021 01:17:04 PM,Europe,50-99,Software Architect,,Back-end Developer,,,Security Engineer,,SRE / DevOps Engineer,,,,,,,,,,,,,Transportation and warehousing,,Only Public Cloud,,"Yes, in production",,,,,,,,,Istio,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,,,,"Lack of guidance, blueprints, or best practices",Architectural and technical complexity,Shortage of engineering expertise and experience,,,,,,,,,,,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13189800881,412227414,12/09/2021 01:12:49 PM,12/09/2021 01:14:43 PM,Europe,"More than 5,000",,,Back-end Developer,,,,,,,,,,,,,,,,,,Software / Technology,,Only Public Cloud,,"Yes, in production",,,AWS App Mesh,,,,,,,,Linkerd,,,Service Mesh Interface,,,,,,"Observability - for example, golden metrics",,,"Traffic management - for example, blue-green deploys",,Very important,,,Extending the data plane to non-Kubernetes environments,Header-based routing control,,,,,"Lack of guidance, blueprints, or best practices",Architectural and technical complexity,Shortage of engineering expertise and experience,Securing management buy-in,Choosing between projects and products,,,,Reliability and consistency,Scalability,Defining policies,,Encryption,Authentication and authorization,Service discovery,Load balancing,Integration with tools and services,Monitoring and tracing,,26 or more,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,A series of hosted talks or webinars,,
13189785583,412227414,12/09/2021 01:03:06 PM,12/09/2021 01:08:55 PM,Europe,100-499,Software Architect,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Not important,,None of the above,,,,,,,,,Shortage of engineering expertise and experience,,,,,,,,Defining policies,,,,,,,,,1,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,,
13189785309,412227414,12/09/2021 01:04:34 PM,12/09/2021 01:08:48 PM,Europe,"More than 5,000",,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,"Arts, Entertainment",,Hybrid Cloud (i.e. both),,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,None of the above,,,,,,,"Lack of guidance, blueprints, or best practices",,,,,,None of the above,,,,,,,,,,,,,1,"Reference architectures, blueprints, and guidance",,,,
13189778652,412227414,12/09/2021 01:03:20 PM,12/09/2021 01:06:14 PM,North America,"More than 5,000",,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Consulting,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,None of the above,,,,,,,,Architectural and technical complexity,Shortage of engineering expertise and experience,,,,,,,,Defining policies,Policy management,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13189777486,412227414,12/09/2021 01:03:21 PM,12/09/2021 01:05:45 PM,Europe,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Financial Services,,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,,,,,Multicluster,Very important,,,Extending the data plane to non-Kubernetes environments,,,,,,,Architectural and technical complexity,,,,,None of the above,,,,,,,,,,,,,2-10,,,,,
13189769787,412227414,12/09/2021 01:00:01 PM,12/09/2021 01:02:53 PM,Europe,"More than 5,000",,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Retail,,Hybrid Cloud (i.e. both),,"Yes, in production",,,,,,,,,Istio,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,"Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,,,Header-based routing control,,Shadow traffic/dark traffic,,,,Architectural and technical complexity,,,,,None of the above,,,,,,,,,,,,,2-10,"Reference architectures, blueprints, and guidance",,,,
13189769260,412227414,12/09/2021 12:59:50 PM,12/09/2021 01:02:42 PM,North America,"1,000-4,999",Software Architect,,Back-end Developer,Front-End / Applications Developer,Full-Stack Developer,,,,,,,,,,,,,,,,Government,,Only Public Cloud,,"Yes, in production",,,,,,,,,Istio,,,,,,,,,,,"Observability - for example, golden metrics","Reliability - for example, request retries","Security - for example, mTLS","Traffic management - for example, blue-green deploys",,Somewhat important,,,,,"Data plane plugins - for example, WASM",,,,"Lack of guidance, blueprints, or best practices",,,,,,,,,,,Policy management,,,Service discovery,,,,,2-10,"Reference architectures, blueprints, and guidance",Tools and projects that fill technology gaps and solve challenges,,,
13189767859,412227414,12/09/2021 12:59:53 PM,12/09/2021 01:02:13 PM,Europe,100-499,,,,,,,,SRE / DevOps Engineer,,,,,,,,,,,,,Other (please specify),q-commerce,Only Public Cloud,,"Yes, in production",,,,,,,,,,,Linkerd,,,,,,,,,"Observability - for example, golden metrics",,,"Traffic management - for example, blue-green deploys",,"Not important today, but will be in the future",,,,Header-based routing control,,,header based for the win!,,"Lack of guidance, blueprints, or best practices",,,,,,,,,,,,Encryption,,,,Integration with tools and services,,,2-10,"Reference architectures, blueprints, and guidance",,A series of hosted talks or webinars,,
